depmap_id,rna_expression,entrez_id,gene_name,cell_line_name,primary_disease,lineage,lineage_subtype,hover.string
ACH-001846,5.227664072554389,1017,CDK2,ICC6,Bile Duct Cancer,bile_duct,cholangiocarcinoma,</br><b>Cell Line:</b> ICC6</br><b>log2(TPM+1):</b>  5.228</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Bile Duct Cancer
ACH-000798,4.985955754607509,1017,CDK2,CL-40,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> CL-40</br><b>log2(TPM+1):</b>  4.986</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
ACH-001321,4.438292851579147,1017,CDK2,TT,Thyroid Cancer,thyroid,thyroid_squamous,</br><b>Cell Line:</b> TT</br><b>log2(TPM+1):</b>  4.438</br><b>Lineage:</b> thyroid</br><b>Disease:</b> Thyroid Cancer
ACH-000894,4.683696454306515,1017,CDK2,NCI-H1869,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> NCI-H1869</br><b>log2(TPM+1):</b>  4.684</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-001559,6.263785613890803,1017,CDK2,Mero-82,Lung Cancer,lung,mesothelioma,</br><b>Cell Line:</b> Mero-82</br><b>log2(TPM+1):</b>  6.264</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000344,4.477029653013065,1017,CDK2,SNU-668,Gastric Cancer,gastric,gastric_adenocarcinoma,</br><b>Cell Line:</b> SNU-668</br><b>log2(TPM+1):</b>  4.477</br><b>Lineage:</b> gastric</br><b>Disease:</b> Gastric Cancer
ACH-000223,6.460251098943846,1017,CDK2,HCC1937,Breast Cancer,breast,breast_ductal_carcinoma,</br><b>Cell Line:</b> HCC1937</br><b>log2(TPM+1):</b>  6.460</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-000031,5.543495883425772,1017,CDK2,Panc 02.13,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> Panc 02.13</br><b>log2(TPM+1):</b>  5.543</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-000034,4.70984201927331,1017,CDK2,NA,Leukemia,blood,AML,</br><b>Cell Line:</b> NA</br><b>log2(TPM+1):</b>  4.710</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-001861,4.67581593117227,1017,CDK2,TGBC1TKB,Gallbladder Cancer,bile_duct,gallbladder_adenocarcinoma,</br><b>Cell Line:</b> TGBC1TKB</br><b>log2(TPM+1):</b>  4.676</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Gallbladder Cancer
ACH-000772,5.555202633878297,1017,CDK2,TE 441.T,Sarcoma,soft_tissue,rhabdomyosarcoma,</br><b>Cell Line:</b> TE 441.T</br><b>log2(TPM+1):</b>  5.555</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Sarcoma
ACH-000946,6.040454121349624,1017,CDK2,HEC-265,Endometrial/Uterine Cancer,uterus,endometrial_adenocarcinoma,</br><b>Cell Line:</b> HEC-265</br><b>log2(TPM+1):</b>  6.040</br><b>Lineage:</b> uterus</br><b>Disease:</b> Endometrial/Uterine Cancer
ACH-000596,5.264911693074464,1017,CDK2,LCLC-97TM1,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> LCLC-97TM1</br><b>log2(TPM+1):</b>  5.265</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000632,6.600804954989473,1017,CDK2,Hs 944.T,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> Hs 944.T</br><b>log2(TPM+1):</b>  6.601</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-000978,5.744699314207836,1017,CDK2,EN,Endometrial/Uterine Cancer,uterus,endometrial_adenocarcinoma,</br><b>Cell Line:</b> EN</br><b>log2(TPM+1):</b>  5.745</br><b>Lineage:</b> uterus</br><b>Disease:</b> Endometrial/Uterine Cancer
ACH-000332,5.60733031374961,1017,CDK2,YAPC,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> YAPC</br><b>log2(TPM+1):</b>  5.607</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-001841,4.611762560064872,1017,CDK2,ICC15,Bile Duct Cancer,bile_duct,cholangiocarcinoma,</br><b>Cell Line:</b> ICC15</br><b>log2(TPM+1):</b>  4.612</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Bile Duct Cancer
ACH-000179,6.524032323405924,1017,CDK2,NCI-H1618,Lung Cancer,lung,SCLC,</br><b>Cell Line:</b> NCI-H1618</br><b>log2(TPM+1):</b>  6.524</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000887,6.107478646626618,1017,CDK2,SF-172,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> SF-172</br><b>log2(TPM+1):</b>  6.107</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000368,5.857483428286672,1017,CDK2,SNU-1105,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> SNU-1105</br><b>log2(TPM+1):</b>  5.857</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000240,5.062639828286463,1017,CDK2,NA,Fibroblast,fibroblast,fibroblast_skin,</br><b>Cell Line:</b> NA</br><b>log2(TPM+1):</b>  5.063</br><b>Lineage:</b> fibroblast</br><b>Disease:</b> Fibroblast
ACH-000578,5.483493351284395,1017,CDK2,HCC-1171,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> HCC-1171</br><b>log2(TPM+1):</b>  5.483</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-001611,5.597531174224212,1017,CDK2,NP 8,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> NP 8</br><b>log2(TPM+1):</b>  5.598</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000135,4.620586410451877,1017,CDK2,Hs 940.T,Fibroblast,fibroblast,fibroblast_skin,</br><b>Cell Line:</b> Hs 940.T</br><b>log2(TPM+1):</b>  4.621</br><b>Lineage:</b> fibroblast</br><b>Disease:</b> Fibroblast
ACH-000406,5.2539892662307865,1017,CDK2,U-937,Leukemia,blood,AML,</br><b>Cell Line:</b> U-937</br><b>log2(TPM+1):</b>  5.254</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-001541,5.433293325815009,1017,CDK2,KMS-28PE,Myeloma,plasma_cell,multiple_myeloma,</br><b>Cell Line:</b> KMS-28PE</br><b>log2(TPM+1):</b>  5.433</br><b>Lineage:</b> plasma_cell</br><b>Disease:</b> Myeloma
ACH-000998,5.698218478224414,1017,CDK2,CW-2,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> CW-2</br><b>log2(TPM+1):</b>  5.698</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
ACH-000441,7.6782127864213665,1017,CDK2,SH-4,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> SH-4</br><b>log2(TPM+1):</b>  7.678</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-000960,6.564683016963639,1017,CDK2,Reh,Leukemia,blood,ALL,</br><b>Cell Line:</b> Reh</br><b>log2(TPM+1):</b>  6.565</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-000098,6.193574640446597,1017,CDK2,GAMG,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> GAMG</br><b>log2(TPM+1):</b>  6.194</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-001651,5.7349805234358895,1017,CDK2,SKG-I,Endometrial/Uterine Cancer,uterus,endometrial_squamous,</br><b>Cell Line:</b> SKG-I</br><b>log2(TPM+1):</b>  5.735</br><b>Lineage:</b> uterus</br><b>Disease:</b> Endometrial/Uterine Cancer
ACH-001456,4.046141781644721,1017,CDK2,C125PM,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> C125PM</br><b>log2(TPM+1):</b>  4.046</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
ACH-001336,5.330199832850905,1017,CDK2,Ca Ski,Cervical Cancer,cervix,cervical_squamous,</br><b>Cell Line:</b> Ca Ski</br><b>log2(TPM+1):</b>  5.330</br><b>Lineage:</b> cervix</br><b>Disease:</b> Cervical Cancer
ACH-000284,5.755154643177265,1017,CDK2,NA,Fibroblast,fibroblast,fibroblast_upper_aerodigestive,</br><b>Cell Line:</b> NA</br><b>log2(TPM+1):</b>  5.755</br><b>Lineage:</b> fibroblast</br><b>Disease:</b> Fibroblast
ACH-000971,6.977279923499917,1017,CDK2,HCT 116,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> HCT 116</br><b>log2(TPM+1):</b>  6.977</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
ACH-001454,4.846493315964563,1017,CDK2,C10,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> C10</br><b>log2(TPM+1):</b>  4.846</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
ACH-000926,5.008092420948722,1017,CDK2,HT55,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> HT55</br><b>log2(TPM+1):</b>  5.008</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
ACH-000033,6.0437381998014,1017,CDK2,NCI-H1819,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> NCI-H1819</br><b>log2(TPM+1):</b>  6.044</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000576,4.608809242675524,1017,CDK2,KMS-27,Myeloma,plasma_cell,multiple_myeloma,</br><b>Cell Line:</b> KMS-27</br><b>log2(TPM+1):</b>  4.609</br><b>Lineage:</b> plasma_cell</br><b>Disease:</b> Myeloma
ACH-000019,5.86418614465428,1017,CDK2,MCF7,Breast Cancer,breast,breast_carcinoma,</br><b>Cell Line:</b> MCF7</br><b>log2(TPM+1):</b>  5.864</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-001577,4.305970520984387,1017,CDK2,MUTZ-8,Leukemia,blood,AML,</br><b>Cell Line:</b> MUTZ-8</br><b>log2(TPM+1):</b>  4.306</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-000330,6.047669251391315,1017,CDK2,EFM-19,Breast Cancer,breast,breast_ductal_carcinoma,</br><b>Cell Line:</b> EFM-19</br><b>log2(TPM+1):</b>  6.048</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-000848,6.535741941075111,1017,CDK2,JHH-7,Liver Cancer,liver,hepatocellular_carcinoma,</br><b>Cell Line:</b> JHH-7</br><b>log2(TPM+1):</b>  6.536</br><b>Lineage:</b> liver</br><b>Disease:</b> Liver Cancer
ACH-000481,4.466627120041501,1017,CDK2,NCI-H2170,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> NCI-H2170</br><b>log2(TPM+1):</b>  4.467</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-001517,4.890933021705543,1017,CDK2,HEC-1,Endometrial/Uterine Cancer,uterus,endometrial_adenocarcinoma,</br><b>Cell Line:</b> HEC-1</br><b>log2(TPM+1):</b>  4.891</br><b>Lineage:</b> uterus</br><b>Disease:</b> Endometrial/Uterine Cancer
ACH-000338,6.4063325778217095,1017,CDK2,SR-786,Lymphoma,lymphocyte,non_hodgkin_lymphoma,</br><b>Cell Line:</b> SR-786</br><b>log2(TPM+1):</b>  6.406</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-001959,5.986183362881372,1017,CDK2,CC-LP-1,Bile Duct Cancer,bile_duct,cholangiocarcinoma,</br><b>Cell Line:</b> CC-LP-1</br><b>log2(TPM+1):</b>  5.986</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Bile Duct Cancer
ACH-001414,3.3909427728025427,1017,CDK2,UM-UC-6,Bladder Cancer,urinary_tract,bladder_carcinoma,</br><b>Cell Line:</b> UM-UC-6</br><b>log2(TPM+1):</b>  3.391</br><b>Lineage:</b> urinary_tract</br><b>Disease:</b> Bladder Cancer
ACH-000871,6.444269502413482,1017,CDK2,NCI-H510,Lung Cancer,lung,SCLC,</br><b>Cell Line:</b> NCI-H510</br><b>log2(TPM+1):</b>  6.444</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-001403,5.482848283068465,1017,CDK2,TO14,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> TO14</br><b>log2(TPM+1):</b>  5.483</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-000805,7.627169060841846,1017,CDK2,COLO-679,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> COLO-679</br><b>log2(TPM+1):</b>  7.627</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-001142,5.203201156316611,1017,CDK2,NHAHTDD,Engineered,engineered_central_nervous_system,NA,</br><b>Cell Line:</b> NHAHTDD</br><b>log2(TPM+1):</b>  5.203</br><b>Lineage:</b> engineered_central_nervous_system</br><b>Disease:</b> Engineered
ACH-001554,8.710427633485935,1017,CDK2,mel-202,Eye Cancer,eye,uveal_melanoma,</br><b>Cell Line:</b> mel-202</br><b>log2(TPM+1):</b>  8.710</br><b>Lineage:</b> eye</br><b>Disease:</b> Eye Cancer
ACH-000847,6.613089583038295,1017,CDK2,HGC-27,Gastric Cancer,gastric,gastric_adenocarcinoma,</br><b>Cell Line:</b> HGC-27</br><b>log2(TPM+1):</b>  6.613</br><b>Lineage:</b> gastric</br><b>Disease:</b> Gastric Cancer
ACH-001207,5.9701634246609965,1017,CDK2,TIG-3 TD,Fibroblast,fibroblast,fibroblast_lung,</br><b>Cell Line:</b> TIG-3 TD</br><b>log2(TPM+1):</b>  5.970</br><b>Lineage:</b> fibroblast</br><b>Disease:</b> Fibroblast
ACH-000832,5.499845887083206,1017,CDK2,CAL 27,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> CAL 27</br><b>log2(TPM+1):</b>  5.500</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-000428,5.570462931026041,1017,CDK2,UO-31,Kidney Cancer,kidney,renal_cell_carcinoma,</br><b>Cell Line:</b> UO-31</br><b>log2(TPM+1):</b>  5.570</br><b>Lineage:</b> kidney</br><b>Disease:</b> Kidney Cancer
ACH-001382,4.838951766951944,1017,CDK2,PACADD-188,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> PACADD-188</br><b>log2(TPM+1):</b>  4.839</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-001302,5.221877081077034,1017,CDK2,COG-N-305,Neuroblastoma,peripheral_nervous_system,neuroblastoma,</br><b>Cell Line:</b> COG-N-305</br><b>log2(TPM+1):</b>  5.222</br><b>Lineage:</b> peripheral_nervous_system</br><b>Disease:</b> Neuroblastoma
ACH-000690,5.760220946466509,1017,CDK2,HCC-2814,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> HCC-2814</br><b>log2(TPM+1):</b>  5.760</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-001134,4.552131108253784,1017,CDK2,MYLA,Lymphoma,lymphocyte,lymphoma_unspecified,</br><b>Cell Line:</b> MYLA</br><b>log2(TPM+1):</b>  4.552</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-000914,6.499048597733879,1017,CDK2,HT,Lymphoma,lymphocyte,non_hodgkin_lymphoma,</br><b>Cell Line:</b> HT</br><b>log2(TPM+1):</b>  6.499</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-000858,5.134220939760634,1017,CDK2,KNS-62,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> KNS-62</br><b>log2(TPM+1):</b>  5.134</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-001421,6.781753122164344,1017,CDK2,WERI-Rb-1,Eye Cancer,eye,retinoblastoma,</br><b>Cell Line:</b> WERI-Rb-1</br><b>log2(TPM+1):</b>  6.782</br><b>Lineage:</b> eye</br><b>Disease:</b> Eye Cancer
ACH-000544,4.383358695385111,1017,CDK2,OE21,Esophageal Cancer,esophagus,esophagus_squamous,</br><b>Cell Line:</b> OE21</br><b>log2(TPM+1):</b>  4.383</br><b>Lineage:</b> esophagus</br><b>Disease:</b> Esophageal Cancer
ACH-000725,5.751945681615022,1017,CDK2,HCC202,Breast Cancer,breast,breast_ductal_carcinoma,</br><b>Cell Line:</b> HCC202</br><b>log2(TPM+1):</b>  5.752</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-000566,5.233044401265581,1017,CDK2,SW-1710,Bladder Cancer,urinary_tract,bladder_carcinoma,</br><b>Cell Line:</b> SW-1710</br><b>log2(TPM+1):</b>  5.233</br><b>Lineage:</b> urinary_tract</br><b>Disease:</b> Bladder Cancer
ACH-000760,6.275752048828529,1017,CDK2,LNZ308,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> LNZ308</br><b>log2(TPM+1):</b>  6.276</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-001745,5.937344392150233,1017,CDK2,RhJT,Sarcoma,soft_tissue,rhabdomyosarcoma,</br><b>Cell Line:</b> RhJT</br><b>log2(TPM+1):</b>  5.937</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Sarcoma
ACH-000787,5.135863165368679,1017,CDK2,LXF-289,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> LXF-289</br><b>log2(TPM+1):</b>  5.136</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000749,6.1026581313637385,1017,CDK2,DMS 273,Lung Cancer,lung,SCLC,</br><b>Cell Line:</b> DMS 273</br><b>log2(TPM+1):</b>  6.103</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-001328,5.269781238274379,1017,CDK2,A-431,Skin Cancer,skin,skin_squamous,</br><b>Cell Line:</b> A-431</br><b>log2(TPM+1):</b>  5.270</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-001068,5.455491620628468,1017,CDK2,NA,Lymphoma,lymphocyte,lymphoma_unspecified,</br><b>Cell Line:</b> NA</br><b>log2(TPM+1):</b>  5.455</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-000358,6.966707314150316,1017,CDK2,NCI-H69,Lung Cancer,lung,SCLC,</br><b>Cell Line:</b> NCI-H69</br><b>log2(TPM+1):</b>  6.967</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-001654,6.763013131648357,1017,CDK2,SK-GT-4,Esophageal Cancer,esophagus,esophagus_adenocarcinoma,</br><b>Cell Line:</b> SK-GT-4</br><b>log2(TPM+1):</b>  6.763</br><b>Lineage:</b> esophagus</br><b>Disease:</b> Esophageal Cancer
ACH-001521,5.9902741833186015,1017,CDK2,HKA-1,Skin Cancer,skin,skin_squamous,</br><b>Cell Line:</b> HKA-1</br><b>log2(TPM+1):</b>  5.990</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-000209,4.595145567990858,1017,CDK2,SNU-1079,Bile Duct Cancer,bile_duct,cholangiocarcinoma,</br><b>Cell Line:</b> SNU-1079</br><b>log2(TPM+1):</b>  4.595</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Bile Duct Cancer
ACH-001520,3.365972427593384,1017,CDK2,HG-3,Leukemia,blood,unspecified_leukemia,</br><b>Cell Line:</b> HG-3</br><b>log2(TPM+1):</b>  3.366</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-000213,5.634302841662514,1017,CDK2,HUP-T4,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> HUP-T4</br><b>log2(TPM+1):</b>  5.634</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-001610,6.357727932310624,1017,CDK2,NP 5,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> NP 5</br><b>log2(TPM+1):</b>  6.358</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-001408,6.01435529297707,1017,CDK2,UM-UC-14,Bladder Cancer,urinary_tract,bladder_carcinoma,</br><b>Cell Line:</b> UM-UC-14</br><b>log2(TPM+1):</b>  6.014</br><b>Lineage:</b> urinary_tract</br><b>Disease:</b> Bladder Cancer
ACH-000991,4.816087658600206,1017,CDK2,SNU-81,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> SNU-81</br><b>log2(TPM+1):</b>  4.816</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
ACH-001412,6.715893370547605,1017,CDK2,UM-UC-10,Bladder Cancer,urinary_tract,bladder_carcinoma,</br><b>Cell Line:</b> UM-UC-10</br><b>log2(TPM+1):</b>  6.716</br><b>Lineage:</b> urinary_tract</br><b>Disease:</b> Bladder Cancer
ACH-000331,5.588564737401351,1017,CDK2,IST-MES2,Lung Cancer,lung,mesothelioma,</br><b>Cell Line:</b> IST-MES2</br><b>log2(TPM+1):</b>  5.589</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-001407,6.178714641175443,1017,CDK2,UM-UC-13,Bladder Cancer,urinary_tract,bladder_carcinoma,</br><b>Cell Line:</b> UM-UC-13</br><b>log2(TPM+1):</b>  6.179</br><b>Lineage:</b> urinary_tract</br><b>Disease:</b> Bladder Cancer
ACH-000580,6.687620632084895,1017,CDK2,C32,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> C32</br><b>log2(TPM+1):</b>  6.688</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-000594,7.033863451866284,1017,CDK2,DMS 153,Lung Cancer,lung,SCLC,</br><b>Cell Line:</b> DMS 153</br><b>log2(TPM+1):</b>  7.034</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000684,4.729552770453971,1017,CDK2,KMRC-1,Kidney Cancer,kidney,renal_cell_carcinoma,</br><b>Cell Line:</b> KMRC-1</br><b>log2(TPM+1):</b>  4.730</br><b>Lineage:</b> kidney</br><b>Disease:</b> Kidney Cancer
ACH-000742,4.482848283068465,1017,CDK2,NA,Fibroblast,fibroblast,fibroblast_lung,</br><b>Cell Line:</b> NA</br><b>log2(TPM+1):</b>  4.483</br><b>Lineage:</b> fibroblast</br><b>Disease:</b> Fibroblast
ACH-000868,5.742814669862893,1017,CDK2,HCC-1195,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> HCC-1195</br><b>log2(TPM+1):</b>  5.743</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000732,5.118941072723508,1017,CDK2,PE/CA-PJ41 (clone D2),Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> PE/CA-PJ41 (clone D2)</br><b>log2(TPM+1):</b>  5.119</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-000429,5.324810603420484,1017,CDK2,A-704,Kidney Cancer,kidney,renal_cell_carcinoma,</br><b>Cell Line:</b> A-704</br><b>log2(TPM+1):</b>  5.325</br><b>Lineage:</b> kidney</br><b>Disease:</b> Kidney Cancer
ACH-000310,6.705977901682522,1017,CDK2,IMR-32,Neuroblastoma,peripheral_nervous_system,neuroblastoma,</br><b>Cell Line:</b> IMR-32</br><b>log2(TPM+1):</b>  6.706</br><b>Lineage:</b> peripheral_nervous_system</br><b>Disease:</b> Neuroblastoma
ACH-002475,5.820178962415188,1017,CDK2,HAP1,Engineered,engineered_blood,CML,</br><b>Cell Line:</b> HAP1</br><b>log2(TPM+1):</b>  5.820</br><b>Lineage:</b> engineered_blood</br><b>Disease:</b> Engineered
ACH-000643,5.1026581313637385,1017,CDK2,HDQ-P1,Breast Cancer,breast,breast_ductal_carcinoma,</br><b>Cell Line:</b> HDQ-P1</br><b>log2(TPM+1):</b>  5.103</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-000234,5.7554217347342425,1017,CDK2,Caki-2,Kidney Cancer,kidney,renal_cell_carcinoma,</br><b>Cell Line:</b> Caki-2</br><b>log2(TPM+1):</b>  5.755</br><b>Lineage:</b> kidney</br><b>Disease:</b> Kidney Cancer
ACH-001498,7.2650992875147375,1017,CDK2,Farage,Lymphoma,lymphocyte,non_hodgkin_lymphoma,</br><b>Cell Line:</b> Farage</br><b>log2(TPM+1):</b>  7.265</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-000896,6.068025838577363,1017,CDK2,647-V,Bladder Cancer,urinary_tract,bladder_carcinoma,</br><b>Cell Line:</b> 647-V</br><b>log2(TPM+1):</b>  6.068</br><b>Lineage:</b> urinary_tract</br><b>Disease:</b> Bladder Cancer
ACH-000203,5.608809242675524,1017,CDK2,NH-6,Neuroblastoma,peripheral_nervous_system,neuroblastoma,</br><b>Cell Line:</b> NH-6</br><b>log2(TPM+1):</b>  5.609</br><b>Lineage:</b> peripheral_nervous_system</br><b>Disease:</b> Neuroblastoma
ACH-001607,5.675533686225485,1017,CDK2,NOZ,Gallbladder Cancer,bile_duct,gallbladder_adenocarcinoma,</br><b>Cell Line:</b> NOZ</br><b>log2(TPM+1):</b>  5.676</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Gallbladder Cancer
ACH-001441,7.975446765640962,1017,CDK2,92-1,Eye Cancer,eye,uveal_melanoma,</br><b>Cell Line:</b> 92-1</br><b>log2(TPM+1):</b>  7.975</br><b>Lineage:</b> eye</br><b>Disease:</b> Eye Cancer
ACH-000112,5.612352498752662,1017,CDK2,SIG-M5,Leukemia,blood,AML,</br><b>Cell Line:</b> SIG-M5</br><b>log2(TPM+1):</b>  5.612</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-000186,5.3063351601979765,1017,CDK2,NCI-H2444,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> NCI-H2444</br><b>log2(TPM+1):</b>  5.306</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000677,6.791162888555018,1017,CDK2,SW 1573,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> SW 1573</br><b>log2(TPM+1):</b>  6.791</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000055,5.287989350408949,1017,CDK2,D283 Med,Brain Cancer,central_nervous_system,medulloblastoma,</br><b>Cell Line:</b> D283 Med</br><b>log2(TPM+1):</b>  5.288</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000485,5.074248523347032,1017,CDK2,GSU,Gastric Cancer,gastric,gastric_adenocarcinoma,</br><b>Cell Line:</b> GSU</br><b>log2(TPM+1):</b>  5.074</br><b>Lineage:</b> gastric</br><b>Disease:</b> Gastric Cancer
ACH-000672,5.175923742063755,1017,CDK2,IA-LM,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> IA-LM</br><b>log2(TPM+1):</b>  5.176</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
